Satellite 1,NORAD ID 1,Altitude Range [km],Satellite 2,NORAD ID 2,Altitude Range [km],"Conjunction Node Position [eci, km]",Collision Point A or B,Conjunction Point Altitude [km],Will they Collide?,Time Until Collision [days],Synodic Period [days],Collision Frequency [1/days],Inclination of Sat 1,Inclination of Sat 2
IRIDIUM 33 DEB,38024,"[7123.5487136804395, 7364.84420470032]",THOR ABLESTAR DEB,121,"[7209.211983719314, 7336.114135983271]",[-1486.3731185  -2876.15008515  6442.74370771],0,832.3061793743354,True,10.45679807981725,24.217926116844584,0.04129172725919161,86.4767,66.7465
IRIDIUM 33 DEB,38023,"[7131.363198262072, 7360.233329707249]",RESURS O1 DEB,23345,"[7029.23257807139, 7315.731637888972]",[ 661.20264677 2647.29459221 6591.25577533],0,755.5864523016671,True,24.998861876810007,69.33881520946295,0.0144219366451408,86.4439,97.8519
IRIDIUM 33 DEB,38022,"[7150.06955817556, 7235.4085298370765]",COSMOS 2251 DEB,34123,"[7135.133210505479, 7167.127367418296]",[-3419.75366646 -2748.81125507 -5666.79821714],0,788.6810170242006,True,13.869841102055707,40.191547342163176,0.024880853466194973,86.28260000000002,74.0351
IRIDIUM 33 DEB,38021,"[7111.174281853336, 7151.11153459656]",IRIDIUM 33 DEB,36019,"[7128.912615959606, 7144.470603669001]",[-177.46867     426.84469491 7116.30313325],0,753.1645506806963,True,3.2895854311065813,59.51456162475043,0.016802610532615066,86.2916,86.40279999999998
IRIDIUM 33 DEB,38021,"[7111.174281853336, 7151.11153459656]",DELTA 1 DEB,8964,"[7088.35055231857, 7245.151902422208]",[ 5519.94293946  2464.15610145 -3814.5879203 ],0,769.7939138297388,True,16.063565754402255,27.95380924798884,0.035773299843632075,86.2916,97.65840000000001
IRIDIUM 33 DEB,38019,"[7131.873487662184, 7320.081294794112]",METEOR 2-8 DEB,36354,"[7251.494866188355, 7277.57309026339]",[ -814.62543685 -2188.61794712 -6891.55181275],0,898.3421972903643,True,20.734907398597073,44.50335826627898,0.02247021436037825,86.41639999999998,82.5231
IRIDIUM 33 DEB,38016,"[7136.145734244618, 7232.623397704174]",COSMOS 2251 DEB,33842,"[7111.836924330306, 7187.103687925097]",[-4106.00556292 -5507.4543534  -2110.63379101],0,808.3858126844489,True,10.298258148762002,28.68830611099711,0.034857408315810925,86.4219,74.0386
IRIDIUM 33 DEB,38016,"[7136.145734244618, 7232.623397704174]",FENGYUN 1C DEB,31835,"[7206.522061772943, 7389.966349175216]",[ 530.20655346 1404.34446905 7067.78192262],0,847.2933458525222,True,6.170748550794887,30.091157265569098,0.03323235431507381,86.4219,98.3888
ASAP-S,38013,"[6972.105461062955, 6986.493985372341]",CZ-4B DEB,35572,"[6887.326700391461, 7041.933126918708]",[ -884.25757685   608.82228245 -6903.03906889],0,607.8865055748329,True,44.026696351669855,63.73547515394498,0.015689849296402457,97.9874,97.64130000000002
ASAP-S,38013,"[6972.105461062955, 6986.493985372341]",SEEDS,32791,"[6985.136959737719, 7005.721710098648]",[ -951.93595995   194.88836059 -6917.95070805],0,607.720538198012,True,12.460538305009463,58.2954609416483,0.017153994219223426,97.9874,97.8258
ASAP-S,38013,"[6972.105461062955, 6986.493985372341]",CZ-4 DEB,20901,"[6970.295599087593, 7003.605186389936]",[ -891.08209569   568.04951818 -6905.62111772],0,607.871200528506,True,4.0660346279291995,40.900847596156474,0.024449371071077065,97.9874,98.6771
PLEIADES 1,38012,"[7071.250402117072, 7072.571435076666]",COSMOS 2251 DEB,34578,"[6815.22001727565, 7075.388333565231]",[-1358.43483294 -6939.74282642    92.49181995],0,693.9157733397715,True,2.543604712491743,67.33733609470777,0.014850602325484522,98.2124,74.0598
PLEIADES 1,38012,"[7071.250402117072, 7072.571435076666]",FENGYUN 1C DEB,31298,"[7056.575146128834, 7199.627586832461]",[1076.95623772  250.11634257 6984.29072276],0,693.122422677483,True,21.637945261554623,63.84374083445334,0.015663242581492796,98.2124,98.9851
PLEIADES 1,38012,"[7071.250402117072, 7072.571435076666]",FENGYUN 1C DEB,30484,"[7053.033008933713, 7208.983885064516]",[1078.43581846  257.98292525 6983.77613326],0,693.1222997066488,True,15.952277865662918,27.606252742794737,0.03622367763263347,98.2124,98.9872
PLEIADES 1,38012,"[7071.250402117072, 7072.571435076666]",THOR BURNER 2 R/B,2985,"[6996.151254553649, 7128.614722361758]",[1083.55210671  285.23952817 6981.9234737 ],0,693.1218800749739,True,5.7454567109105446,33.8399227169742,0.02955089491083256,98.2124,99.11590000000001
SSOT,38011,"[6997.7613537878615, 6999.550210205741]",COSMOS 2251 DEB,35472,"[6995.370635813228, 7092.072480339748]",[  620.997334   -2022.39804728  6670.39574655],0,619.713453249683,True,7.050455109974695,56.31261144842049,0.017758011469880944,97.98130000000002,74.0509
COSMOS 2251 DEB,38006,"[7135.722421364838, 7313.631536911512]",IRIDIUM 33 DEB,34833,"[7134.979600383029, 7169.228165035771]",[1462.46985563 1859.25148922 6755.05381772],0,779.1240864084539,True,35.816151693961395,69.53098961324969,0.014382076331176538,73.8685,86.39850000000001
COSMOS 2251 DEB,38005,"[6918.949448128358, 7079.6718184766305]",FENGYUN 1C DEB,32121,"[7064.577864258373, 7103.304353512429]",[ 1494.38195245  1724.17195265 -6695.56715813],0,695.5159396869467,True,0.8566855354567238,64.14468261979403,0.015589756767950956,73.9119,98.8144
COSMOS 2251 DEB,38001,"[7016.040159156099, 7159.172956065741]",FENGYUN 1C DEB,30026,"[6908.48587229658, 7231.528643934392]",[-6376.76887364  -196.15442049  3155.63231997],0,739.4238998663168,True,53.34108087985391,55.190228056393735,0.018119149625150915,74.015,99.1406
COSMOS 2251 DEB,37999,"[7120.0082840151845, 7173.144508837896]",FENGYUN 1C DEB,31977,"[7161.49352343041, 7624.3434497025755]",[-1325.29186985  1792.85384752 -6813.88384766],0,791.2239581509393,True,9.506741782752584,23.86923072445621,0.041894940458864834,74.03680000000001,98.2245
COSMOS 2251 DEB,37998,"[7139.457416599851, 7172.52668706979]",IRIDIUM 33 DEB,34101,"[7124.159199445492, 7352.930514227874]",[3588.75094547 6163.77785789  423.15619458],0,766.815903628576,True,31.23502889256191,32.70204098112604,0.03057913114894417,74.0409,86.3952
COSMOS 2251 DEB,37998,"[7139.457416599851, 7172.52668706979]",FENGYUN 1C DEB,33647,"[7162.948289017113, 7593.317738976761]",[-1567.42040109  1231.33997731 -6885.81747094],0,790.3696155101825,True,10.683156988494007,45.11347657737429,0.02216632536144485,74.0409,98.2355
COSMOS 2251 DEB,37998,"[7139.457416599851, 7172.52668706979]",FENGYUN 1C DEB,30884,"[7069.203541730329, 7252.565146242444]",[  335.06751316  4050.99728254 -5896.47262783],0,783.6531862809807,True,24.692758913023212,68.05371428055226,0.014694275111531575,74.0409,98.87780000000001
COSMOS 2251 DEB,37998,"[7139.457416599851, 7172.52668706979]",IRIDIUM 6,24794,"[7151.108934439996, 7154.4192336580945]",[ 2238.77251165  5935.2918573  -3305.86547502],0,775.0817390816528,True,43.09488335213933,69.72716627105764,0.014341612508854818,74.0409,86.3943
COSMOS 2251 DEB,37998,"[7139.457416599851, 7172.52668706979]",CZ-4 DEB,20858,"[7122.989880187047, 7180.950878535466]",[1707.40651132 -970.63571472 6867.69610511],0,764.8750031947075,True,63.93516765308367,69.72716627105764,0.014341612508854818,74.0409,98.5607
COSMOS 2251 DEB,37998,"[7139.457416599851, 7172.52668706979]",SL-8 R/B,11511,"[7136.4480686029065, 7158.387782667435]",[3193.05024991 2193.07735154 5997.47294796],0,761.5296539718847,True,5.637622001217026,38.76830444670805,0.025794267102256865,74.0409,74.03760000000001
COSMOS 2251 DEB,37997,"[7140.685345796538, 7230.323073712383]",COSMOS 1818 DEB,34176,"[7152.38139830689, 7172.870806535477]",[  50.82636873 6995.67006405 1545.12203653],0,786.3158801957006,True,18.19642988274366,29.2562843687132,0.03418069045942842,74.0212,65.0122
COSMOS 2251 DEB,37996,"[7130.392447060055, 7643.53374820767]",IRIDIUM 33 DEB,33953,"[7146.2124985786095, 7176.131875977056]",[ 1970.47524503  1229.90909433 -6758.01753482],0,767.9283560229233,True,12.25518974396302,72.10627334450834,0.013868418843700521,74.07960000000001,86.3936
COSMOS 2251 DEB,37995,"[7052.931122626672, 7135.700505227761]",METEOR 2-5 DEB,36914,"[7088.098377864303, 7113.459519958234]",[ 1096.79980286  2181.20596629 -6655.81473665],0,711.3269489531867,True,39.05983454998212,50.450676348654454,0.019821339818899584,73.9898,81.2069
COSMOS 2251 DEB,37995,"[7052.931122626672, 7135.700505227761]",COSMOS 2251 DEB,33992,"[7062.8006847223605, 7174.4018441857115]",[  603.80146638 -1870.15640901  6810.69915348],0,710.42309103774,True,42.29449361111726,67.31345357296597,0.014855871254860322,73.9898,74.0299
COSMOS 2251 DEB,37994,"[7140.574304190284, 7177.819309658627]",ERS 2 DEB,35393,"[7140.48337816375, 7149.019927438516]",[3458.88326645 4497.4481435  4335.87742774],0,762.6435121609165,True,45.7128335485944,45.98107368675374,0.02174807849882985,74.0391,98.30330000000001
COSMOS 2251 DEB,37993,"[7127.774482369732, 7184.252603656609]",COSMOS 2251,22675,"[7142.423175497307, 7178.300885487291]",[-1769.9847534    874.30610752 -6897.91180836],0,796.7110480616402,True,48.16259903884148,69.72748038266097,0.014341547902090386,74.0292,74.0372
COSMOS 2251 DEB,37993,"[7127.774482369732, 7184.252603656609]",COSMOS 2208,22080,"[7157.3429137513185, 7176.2187811473295]",[ -818.14638294  2613.02813536 -6624.73000601],0,790.1492102876764,True,11.273641854193079,30.959001289901476,0.03230078356326663,74.0292,74.03760000000001
COSMOS 2251 DEB,37992,"[7132.682212087915, 7174.705872369584]",ARIANE 1 DEB,17815,"[7127.4344820349, 7170.590209962756]",[2505.38173475 2498.12580797 6194.01229795],0,755.1202178785798,True,35.11931931673376,69.69358165440677,0.014348523583688847,74.0406,98.6585
COSMOS 2251 DEB,37992,"[7132.682212087915, 7174.705872369584]",ATLAS AGENA D R/B,2144,"[7128.76532964771, 7140.53750448587]",[1893.88057223 6882.70664355  150.67117157],0,761.970573766791,True,46.904540604884836,52.20049265915067,0.01915690732134693,74.0406,35.0438
COSMOS 2251 DEB,37990,"[7123.136564798563, 7229.864042010737]",IRIDIUM 33 DEB,33879,"[7122.955186398134, 7141.700370265146]",[2114.92932692 1942.21103496 6529.06761703],0,754.4525514850138,True,6.096149306665844,15.055832091295793,0.06641944423504355,74.0225,86.36509999999998
COSMOS 2251 DEB,37990,"[7123.136564798563, 7229.864042010737]",FENGYUN 1C DEB,31284,"[7190.005761655646, 7416.801272431811]",[-1801.61113929  1403.05673051 -6829.52875655],0,823.0319275276761,True,19.347376538342598,40.47567883148357,0.024706194654903743,74.0225,99.7124
COSMOS 2251 DEB,37987,"[6961.201413903371, 7102.7721849440895]",IRIDIUM 33 DEB,34078,"[7080.112510241271, 7178.730949260222]",[ 1554.04676984  1200.11052408 -6803.15733012],0,702.701671460969,True,10.249785883617573,63.168019424155055,0.015830795537300102,73.9038,86.38040000000001
COSMOS 2251 DEB,37986,"[7130.2393212165025, 7159.851246891736]",IRIDIUM 33 DEB,37555,"[7118.652813943747, 7246.679528849186]",[3843.71989382 6012.06543637  176.6132644 ],0,759.8112821391614,True,3.305815358054246,62.05397040780364,0.016115004300744057,74.0395,86.48440000000001
COSMOS 2251 DEB,37986,"[7130.2393212165025, 7159.851246891736]",COSMOS 2251 DEB,34675,"[7114.812780589732, 7186.590091464285]",[1756.56772383 -889.41595379 6854.51372215],0,753.5492854726208,True,34.812860189453346,58.64517606925837,0.01705170087338517,74.0395,74.0501
COSMOS 2251 DEB,37986,"[7130.2393212165025, 7159.851246891736]",COSMOS 2251 DEB,34038,"[7124.555064448949, 7186.004607681077]",[1791.82967193 -832.30889367 6852.49664894],0,753.4898825116152,True,48.37836645593718,64.90622689515784,0.015406842268235474,74.0395,74.0779
COSMOS 2251 DEB,37986,"[7130.2393212165025, 7159.851246891736]",ATLAS AGENA D R/B,2144,"[7128.76532964771, 7140.53750448587]",[ 3495.52608563  6132.33648425 -1077.75418242],0,762.2976820824242,True,6.5775022619695465,63.65401672997795,0.01570992768990568,74.0395,35.0438
COSMOS 2251 DEB,37985,"[7137.205621235802, 7168.872124325603]",FENGYUN 1C DEB,30055,"[7113.395136824082, 7523.345355556835]",[2012.2370128  -353.90823238 6847.46445761],0,767.6392581030004,True,48.0474833976474,57.90741028842401,0.01726894701419423,74.02570000000001,99.557
COSMOS 2251 DEB,37984,"[7049.024058166925, 7195.596934798238]",IRIDIUM 33 DEB,34773,"[7141.989078579206, 7165.946285552908]",[ 4390.50193882  4105.87636587 -3886.90091918],0,780.2655286434219,True,10.16867605634197,62.65809326413651,0.015959630239376722,73.8994,86.41589999999998
COSMOS 2251 DEB,37980,"[7084.035773836172, 7191.458871038857]",CZ-4 DEB,26454,"[7054.35746996627, 7175.059925969031]",[ 1612.80836521 -1263.88321885  6823.14222007],0,746.03462686483,True,22.369698252318113,57.16613510035896,0.0174928740283812,74.01160000000002,98.1487
COSMOS 2251 DEB,37980,"[7084.035773836172, 7191.458871038857]",SL-8 DEB,21420,"[7137.673589423562, 7147.307380589738]",[2554.27120215 1490.98340497 6505.42822298],0,768.0458448758282,True,62.383613333140545,69.46067448403275,0.014396635325357727,74.01160000000002,74.0696
COSMOS 2251 DEB,37978,"[7014.369517326004, 7179.940465552287]",COSMOS 2251 DEB,37523,"[6982.3193799455385, 7167.6557542532755]",[ -234.04767281  2008.8090629  -6862.4377248 ],0,776.1025606438188,True,36.97512080463146,43.938411785382975,0.022759129412426117,74.0827,73.9623
COSMOS 2251 DEB,37978,"[7014.369517326004, 7179.940465552287]",CZ-4 DEB,35381,"[7000.19983092055, 7170.939384645374]",[-6543.28078362 -2771.61868766   742.27933835],0,766.6073746609845,True,44.20472505561475,56.128221951547225,0.017816349159666088,74.0827,98.7166
COSMOS 2251 DEB,37978,"[7014.369517326004, 7179.940465552287]",CZ-4 DEB,26193,"[7021.668954717932, 7044.278558751082]",[  613.20998406 -1831.67850705  6765.42265236],0,657.6299306760575,True,36.957631759916,45.178053497196295,0.022134641105377835,74.0827,98.5471
COSMOS 2251 DEB,37977,"[7138.341315268819, 7202.613170989885]",FENGYUN 1C DEB,31008,"[7105.489807634956, 7204.242702661765]",[-1165.24755827  2658.27055776 -6578.79130006],0,812.4609723555914,True,54.92436593927864,64.06411157712381,0.01560936342332862,73.98420000000002,99.08329999999998
COSMOS 2251 DEB,37972,"[6875.929344992049, 7108.227160787811]",APRIZESAT 3,35686,"[6939.202482335754, 7049.620458454293]",[  787.6004767  -4586.76930965  5180.59141902],0,585.8629039145089,True,32.07562348644968,67.3452022672456,0.014848867719361886,74.0669,98.08950000000002
COSMOS 2251 DEB,37971,"[7128.946003789145, 7282.601927836134]",FENGYUN 1C DEB,30998,"[7217.709106122472, 7245.784192965332]",[ 2670.89934261 -2942.26693312  6029.53279948],0,843.0750716744724,True,32.654646081421994,65.45365570561545,0.01527798545733798,74.004,98.8136
COSMOS 2251 DEB,37970,"[6911.335996265683, 7111.288810168064]",IRIDIUM 33 DEB,36564,"[7045.053105438893, 7099.136242247643]",[ 2658.27921051 -1290.96017222 -6435.12165834],0,703.0929274186228,True,22.76778197307238,57.81790268262969,0.017295680984644766,73.9861,86.00899999999999
COSMOS 2251 DEB,37967,"[7067.06864014125, 7374.022701257485]",COSMOS 2251 DEB,36047,"[7116.679711973809, 7147.125804849468]",[-2448.20438382   267.54684081 -6698.85972479],0,759.089886499477,True,25.98790133993385,64.24157110577355,0.015566244454910717,74.0241,74.05500000000002
COSMOS 2251 DEB,37967,"[7067.06864014125, 7374.022701257485]",COSMOS 2251 DEB,34822,"[7089.158277839937, 7143.60143027542]",[-2584.75140091   519.13153447 -6626.86883445],0,753.8913162376266,True,23.51389910685866,67.35117410759317,0.014847551111766886,74.0241,74.02570000000001
COSMOS 2251 DEB,37967,"[7067.06864014125, 7374.022701257485]",COSMOS 2251 DEB,34687,"[6934.691790414157, 7151.493679601719]",[-3874.3820154   5912.17091771  -266.3283741 ],0,695.4428408117765,True,24.00126953411934,31.590739586667514,0.03165484610629495,74.0241,73.9383
COSMOS 2251 DEB,37967,"[7067.06864014125, 7374.022701257485]",FENGYUN 1C DEB,33619,"[7224.220964172676, 7316.11735639248]",[2632.87320568 -505.43052046 6794.2412491 ],0,925.9163595539076,True,30.5238863190591,41.484930956093585,0.024105138346701607,74.0241,99.18540000000002
COSMOS 2251 DEB,37967,"[7067.06864014125, 7374.022701257485]",ROCSAT 2,28254,"[7265.437396234531, 7267.435666280627]",[1627.65547737 1166.48732327 6984.96693754],0,888.2044554308795,True,4.583879754751609,52.29786866696635,0.019121238120964654,74.0241,98.9937
COSMOS 2251 DEB,37966,"[7101.866607545832, 7143.692995095147]",CZ-2D DEB,35275,"[7091.20685658769, 7302.500726423258]",[ 1735.0894002  -1143.4974911   6825.97685623],0,757.1332668231717,True,64.13569200422846,67.44200545991332,0.014827554328798651,74.001,98.5294
COSMOS 2251 DEB,37965,"[7016.664671176633, 7122.271211068298]",IRIDIUM 33 DEB,34352,"[7046.865421720533, 7083.144221479449]",[ 3294.6762802   2050.66656996 -5909.0562264 ],0,691.3092766997597,True,67.60845766646827,68.46637516404475,0.014605709702083833,74.0471,86.3771
COSMOS 2251 DEB,37964,"[6851.0185814267825, 7063.292528863145]",FENGYUN 1C DEB,31818,"[6796.504334595094, 7136.675965020049]",[-1868.16710266   388.48142386  6600.72302846],0,492.8535136405235,True,15.462860619378972,65.8386690267362,0.015188642400925715,74.0447,98.87989999999999
COSMOS 2251 DEB,37962,"[7009.204338467044, 7216.748182389066]",METEOR 2-7 DEB,36875,"[7151.141409047989, 7189.883688348606]",[  587.94206155  2614.95500669 -6668.14418187],0,808.5042450436122,True,12.481511011805372,23.01010040965117,0.043459175848731546,74.088,81.2618
COSMOS 2251 DEB,37962,"[7009.204338467044, 7216.748182389066]",FENGYUN 1C DEB,31381,"[7019.369154625032, 7351.989949686593]",[  310.08270555  2466.64727506 -6746.41708714],0,811.7617181645746,True,5.019282909767719,68.47750602391685,0.014603335577828058,74.088,98.8829
COSMOS 2251 DEB,37962,"[7009.204338467044, 7216.748182389066]",OPS 6073 (DMSP 4A F2),2669,"[7142.8787099054825, 7215.532269461078]",[-2232.29900515   886.53333944 -6800.01398073],0,833.609691923004,True,15.458015034951854,35.03339611919863,0.028544192421356224,74.088,98.96439999999998
COSMOS 2251 DEB,37961,"[7101.700629162803, 7186.692276684656]",FENGYUN 1C DEB,30980,"[7059.336396529856, 7203.894239021165]",[ -921.84508906  2079.01424813 -6789.83483302],0,782.4464728641542,True,37.85868013242763,52.51390034201335,0.019042577174561103,74.0476,98.8854
COSMOS 2251 DEB,37961,"[7101.700629162803, 7186.692276684656]",IRIDIUM 10,24839,"[7151.201230376217, 7154.372776133459]",[ -230.92021553  2941.07046046 -6517.56501434],0,776.0137752870205,True,27.284577024588437,38.60293336399657,0.025904767147375916,74.0476,86.3957
COSMOS 2251 DEB,37961,"[7101.700629162803, 7186.692276684656]",IRIDIUM 12,24837,"[7151.240107677253, 7154.332972577205]",[ -232.18175622  2939.57068215 -6518.20986601],0,776.0257057752888,True,20.95509025094485,38.60293336399657,0.025904767147375916,74.0476,86.3954
