Satellite 1,NORAD ID 1,Altitude Range [km],Satellite 2,NORAD ID 2,Altitude Range [km],"Conjunction Node Position [eci, km]",Collision Point A or B,Conjunction Point Altitude [km],Will they Collide?,Time Until Collision [days],Synodic Period [days],Collision Frequency [1/days],Inclination of Sat 1,Inclination of Sat 2
TBA - TO BE ASSIGNED,37333,"[6878.247517166483, 7134.534290029188]",COSMOS 2251 DEB,37090,"[6753.121309428737, 6948.499572393075]",[ 1909.54480024 -1005.01678923 -6604.6176448 ],0,570.0566015568793,True,0.9884181516872934,41.409430903835606,0.024149088219113237,73.9202,74.0522
TBA - TO BE ASSIGNED,37332,"[7079.34504362846, 7129.733277169674]",FENGYUN 1C DEB,30219,"[6896.35781276922, 7172.544432751027]",[-5802.27817098  2451.86415363 -3294.66871393],0,730.513486259194,True,0.13935789358711503,18.416723653255207,0.054298474518471,74.0212,99.0053
TBA - TO BE ASSIGNED,37332,"[7079.34504362846, 7129.733277169674]",PICOSAT 5,26093,"[7093.381603826969, 7139.310501250053]",[  533.21202056 -2137.09238566  6772.55182162],0,743.5859025133059,True,12.216694317354136,27.728550219507838,0.0360639121801785,74.0212,100.1935
COSMOS 2251 DEB,37331,"[7139.4988184921285, 7235.357548173236]",FENGYUN 1C DEB,30316,"[7166.37518322996, 7263.729326314051]",[ 1953.44269074 -1000.68575789  6822.32756449],0,788.5542678859365,True,36.46042401816672,36.70787191891797,0.02724211314153122,74.0748,98.8815
COSMOS 2251 DEB,37330,"[7055.421677085447, 7154.165519473051]",COSMOS 2251 DEB,35284,"[7139.671256731133, 7166.501052279452]",[ -354.24672446 -2005.81711126  6857.33756609],0,775.3147207340389,True,49.53076890535007,68.22141635924307,0.014658153602882707,74.0177,74.0526
COSMOS 2251 DEB,37330,"[7055.421677085447, 7154.165519473051]",COSMOS 2251 DEB,35022,"[7068.772873775524, 7154.011442461162]",[ -746.04313112 -1825.99805397  6876.55465911],0,775.7328077584898,True,27.043895683078855,49.59676275257408,0.020162606277122387,74.0177,74.0285
COSMOS 2251 DEB,37330,"[7055.421677085447, 7154.165519473051]",COSMOS 2251 DEB,34907,"[7143.891746163562, 7182.826034404033]",[ -152.56964299 -2095.29246484  6837.709736  ],0,775.0303014816482,True,31.181691456293407,39.456673566720966,0.02534425509309615,74.0177,74.0288
COSMOS 2251 DEB,37330,"[7055.421677085447, 7154.165519473051]",COSMOS 2251 DEB,34884,"[7135.1052516819855, 7170.5374675690255]",[ -218.98770924 -2066.05627136  6844.90119273],0,775.1291401269546,True,56.5665179748562,61.73727769618053,0.016197669176816757,74.0177,74.0358
COSMOS 2251 DEB,37330,"[7055.421677085447, 7154.165519473051]",COSMOS 2251 DEB,34275,"[7141.59781032835, 7175.57102024642]",[ -195.70964219 -2076.32866949  6842.46199395],0,775.09507693039,True,17.799606626365158,55.18415883457477,0.01812114239156375,74.0177,74.03610000000002
COSMOS 2251 DEB,37330,"[7055.421677085447, 7154.165519473051]",IRIDIUM 33 DEB,34087,"[7105.492151983034, 7216.792054782228]",[-2637.80171567  -839.37444326  6595.92367352],0,775.0969856936317,True,27.732757425769616,52.70087168701891,0.018975018211061515,74.0177,86.3083
COSMOS 2251 DEB,37329,"[7064.3134791011535, 7154.849735118734]",METEOR 1-10 DEB,36925,"[7086.550902314778, 7089.578923645602]",[  364.08287033  1924.6655282  -6811.56723586],0,709.481918972544,True,24.060293954665045,30.31292375277493,0.032989229549606126,74.02700000000002,81.22539999999998
COSMOS 2251 DEB,37329,"[7064.3134791011535, 7154.849735118734]",IRIDIUM 33 DEB,35294,"[7144.501432224861, 7165.759324579094]",[-3550.95727352  -799.88891637  6151.03149658],0,769.1917533702053,True,38.922456964539265,65.1831435594978,0.015341389589276578,74.02700000000002,86.3423
COSMOS 2251 DEB,37329,"[7064.3134791011535, 7154.849735118734]",SL-8 DEB,10524,"[7065.77331669508, 7084.076146976339]",[ 1053.94636398  1717.68564863 -6791.01725633],0,705.5881712236323,True,37.109622149984766,65.66649314097712,0.015228466637515339,74.02700000000002,74.0271
COSMOS 2251 DEB,37328,"[7037.120058815242, 7166.915111800816]",FENGYUN 1C DEB,37033,"[7050.941688901617, 7232.922402586401]",[-4549.44576232   170.87687952  5481.8246424 ],0,747.6652048293718,True,7.084909446240686,57.6336512059319,0.01735097428456998,74.0219,99.68660000000001
COSMOS 2251 DEB,37328,"[7037.120058815242, 7166.915111800816]",COSMOS 2251 DEB,34968,"[7021.165320183908, 7157.2425901028855]",[  770.04241832  1780.62777486 -6774.18151457],0,668.3611225421937,True,50.50162846129682,50.80861356312417,0.01968170217354207,74.0219,74.03490000000001
COSMOS 2251 DEB,37328,"[7037.120058815242, 7166.915111800816]",H-2A DEB,34604,"[7033.936101107495, 7038.83764820438]",[-2076.62048989  2751.50761637 -6135.40722586],0,659.3603285321788,True,1.2049426870954696,63.907170655381414,0.015647696334304753,74.0219,98.0519
COSMOS 2251 DEB,37328,"[7037.120058815242, 7166.915111800816]",CZ-4 DEB,28069,"[7070.5189415021405, 7192.109273296116]",[ 6334.63538046 -1763.00219524 -2705.64519228],0,732.1582154076214,True,12.25267249493259,55.979096625857295,0.017863810962931655,74.0219,98.1894
COSMOS 2251 DEB,37328,"[7037.120058815242, 7166.915111800816]",SL-3 DEB,9907,"[7159.192804908861, 7170.6911037571745]",[ -301.20041783 -2001.93759786  6867.37105292],0,781.4203198325813,True,40.52858920817615,68.18143665390747,0.01466674873801871,74.0219,82.9237
COSMOS 2251 DEB,37327,"[7127.015257819281, 7167.657872463302]",COSMOS 249 DEB,3794,"[7084.950359747261, 8134.56908404417]",[ 5980.90124596 -1058.76806524  3733.3690726 ],0,751.3941320000449,True,14.330549321522323,65.91186046382917,0.015171776262464564,74.02910000000001,62.25889999999999
TBA - TO BE ASSIGNED,37326,"[7063.023733627827, 7167.759451715316]",COSMOS 2251 DEB,33825,"[7044.459443618623, 7240.047193850846]",[ -262.52724979 -1958.79087276  6858.95046406],0,759.8587767235658,True,43.74759284234228,61.32238969876922,0.016307257510874053,74.0228,73.9976
TBA - TO BE ASSIGNED,37326,"[7063.023733627827, 7167.759451715316]",COSMOS 2251 DEB,33781,"[6895.474101952092, 7140.695815732993]",[ 1217.13989113  1693.72829467 -6771.96223561],0,707.7375099890196,True,36.131293606400476,39.75239467507588,0.025155717238513536,74.0228,74.2052
TBA - TO BE ASSIGNED,37325,"[7088.060854946146, 7175.81650764401]",METEOR 2-5 DEB,36915,"[7107.956262729996, 7128.405372582959]",[   77.75674591  1961.07498049 -6850.29041927],0,747.7552261671735,True,22.419144924993592,23.934686166733115,0.04178036816667781,74.1335,81.19570000000002
TBA - TO BE ASSIGNED,37325,"[7088.060854946146, 7175.81650764401]",FENGYUN 1C DEB,32206,"[6975.327090101232, 7311.490185878117]",[-4118.70677148 -1934.69181211  5529.63487468],0,783.12264649588,True,57.463599193606036,57.651374505957165,0.017345640213602697,74.1335,97.6879
TBA - TO BE ASSIGNED,37325,"[7088.060854946146, 7175.81650764401]",SCOUT G-1 DEB,14223,"[7109.270015422722, 7193.847208189385]",[ 3473.72596029 -1423.12610986  6044.09464748],0,736.8570322841178,True,9.373628593889444,67.50275258038064,0.014814210706581546,74.1335,81.65510000000002
TBA - TO BE ASSIGNED,37325,"[7088.060854946146, 7175.81650764401]",COSMOS 1275 DEB,12779,"[7130.313088866939, 7139.005958030309]",[ 1004.44905872 -1856.11189684  6811.29376103],0,752.6267728540361,True,36.08742769108495,69.37590193255976,0.014414227017503844,74.1335,82.57060000000001
TBA - TO BE ASSIGNED,37325,"[7088.060854946146, 7175.81650764401]",DELTA 1 DEB,12278,"[7153.959230761941, 7233.9010601100845]",[-3706.55043655 -1975.34466527  5797.39837343],0,780.7966206961028,True,9.801587866352664,59.17764434847347,0.016898273174095948,74.1335,99.157
TBA - TO BE ASSIGNED,37325,"[7088.060854946146, 7175.81650764401]",SL-8 R/B,11574,"[7124.343284403943, 7146.35012070396]",[ 1205.7696008  -1830.8928013   6784.08420121],0,751.3683986292635,True,15.066212546555649,69.37590193255976,0.014414227017503844,74.1335,74.0666
COSMOS 2251 DEB,37324,"[6854.7319583091, 7045.284503987432]",COSMOS 1461 DEB,33489,"[6866.439280164267, 7011.35257044754]",[ -468.8059372  -5641.84747768 -3957.91048563],0,529.4875830495221,True,9.66876937886178,27.7631379153429,0.0360189832665624,73.9423,65.0003
TBA - TO BE ASSIGNED,37323,"[6920.167679567286, 7147.036515218697]",COSMOS 44,876,"[6952.9971289070145, 7170.793035131571]",[ 2475.32628093 -2130.18542918 -6148.8729377 ],0,584.15921344872,True,24.12804911326564,56.59902328187607,0.017668149413458453,73.9204,65.0626
TBA - TO BE ASSIGNED,37322,"[7019.788364320578, 7160.340382445651]",COSMOS 2251 DEB,34718,"[6871.335909485717, 7142.096442678048]",[ 1904.33822255  1162.62455629 -6699.36383003],0,683.001410474325,True,20.112954713193076,30.738313246088538,0.03253268948084685,74.068,73.9847
TBA - TO BE ASSIGNED,37322,"[7019.788364320578, 7160.340382445651]",CZ-4 DEB,26194,"[7044.118765709756, 7124.380480238201]",[ -782.28393718  2527.58342497 -6578.20518977],0,712.2388466843304,True,16.335517307857227,55.837830773655234,0.017909005169875054,74.068,98.1435
TBA - TO BE ASSIGNED,37322,"[7019.788364320578, 7160.340382445651]",CZ-4 DEB,20905,"[7089.950055441503, 7097.419705620702]",[ -732.57251437  2505.92145671 -6591.60632122],0,711.6851931128667,True,50.51203440245578,68.76580144538822,0.014542112197938543,74.068,98.36490000000002
TBA - TO BE ASSIGNED,37321,"[7095.439262366002, 7141.052983521828]",COSMOS 2251 DEB,35768,"[7127.781923810293, 7160.1412121285675]",[   52.83882445 -2002.94513036  6851.01965988],0,759.8635265239282,True,43.024184829825344,64.12634333905248,0.01559421523090351,74.0377,74.0364
TBA - TO BE ASSIGNED,37321,"[7095.439262366002, 7141.052983521828]",COSMOS 2251 DEB,35761,"[7101.897067564415, 7154.800822093357]",[ -225.26715932 -1954.47791762  6861.96452525],0,760.3002497997331,True,4.562652280074202,65.09481022874691,0.01536220777794639,74.0377,74.0307
TBA - TO BE ASSIGNED,37321,"[7095.439262366002, 7141.052983521828]",IRIDIUM 33 DEB,33773,"[7140.959091829735, 7159.413722947205]",[-3546.21142488 -1115.19293549  6097.15773485],0,762.9135667541623,True,17.296254588602604,51.67462618583841,0.019351857455217607,74.0377,86.40419999999999
TBA - TO BE ASSIGNED,37321,"[7095.439262366002, 7141.052983521828]",DMSP 5D-2 F11 DEB,28301,"[7086.086756605492, 7137.406542779001]",[ 1192.27026382  1749.19725617 -6773.6818494 ],0,718.6203736076295,True,36.427386033846076,50.429454470517,0.019829681096087178,74.0377,98.541
TBA - TO BE ASSIGNED,37320,"[7047.087783050652, 7156.549534401328]",IRIDIUM 33 DEB,34147,"[7136.925341920747, 7268.606306720981]",[-1932.46642    -1347.7213764   6740.36876987],0,762.1256370911606,True,33.397934472207126,62.52574807298843,0.015993411207694246,74.0563,86.4772
COSMOS 2251 DEB,37316,"[7084.93614742212, 7212.776283581453]",COSMOS 2251 DEB,33759,"[7139.580557746907, 7169.5854479442405]",[  181.78371857 -1960.68589007  6870.95257262],0,769.402698041934,True,13.909985535939295,57.99587246720429,0.017242606369366777,74.0399,74.02570000000001
COSMOS 2251 DEB,37315,"[7137.328808109208, 7167.699814377609]",COSMOS 2251 DEB,33911,"[7135.58642837905, 7179.375898135859]",[  451.01946577 -1923.32951261  6873.62732509],0,773.741604728546,True,33.57897807537281,66.95896503561012,0.014934519962609636,74.0315,74.10430000000001
COSMOS 2251 DEB,37315,"[7137.328808109208, 7167.699814377609]",CZ-4 DEB,20853,"[7150.881741276437, 7190.373255160125]",[  114.42263527  1999.00283316 -6865.87213429],0,773.7372320388085,True,0.9007702993112046,18.39455439063587,0.05436391546995401,74.0315,98.63919999999999
COSMOS 2251 DEB,37314,"[6984.622642027001, 7176.360943679105]",CZ-4 DEB,35377,"[6851.301626501422, 7002.150481156499]",[ 1118.45613265  1645.22999165 -6695.65413072],0,606.8118247406292,True,9.210358318700823,30.744709300173618,0.03252592145974049,73.9438,97.6734
COSMOS 2251 DEB,37314,"[6984.622642027001, 7176.360943679105]",FENGYUN 1C DEB,32125,"[6974.065110680087, 7484.218415769083]",[  613.00909138  2179.94327792 -6607.37094621],0,606.5092803729676,True,33.09175950766767,38.01912712566113,0.026302550205710717,73.9438,99.1082
COSMOS 2251 DEB,37314,"[6984.622642027001, 7176.360943679105]",FENGYUN 1C DEB,31435,"[6995.6356065360815, 7233.631482005611]",[-1823.42158342  4325.67563741 -5189.5227251 ],0,619.5399077476841,True,63.01840264332497,66.84229209457389,0.014960588104685563,73.9438,98.9509
TBA - TO BE ASSIGNED,37313,"[7134.1074040969625, 7166.918247248846]",THOR ALTAIR DEB,2177,"[6947.89929636794, 7210.913401034895]",[-2821.27444749  1238.48808018 -6469.61312516],0,787.7081156941103,True,6.530977335170268,64.56286000840078,0.015488781009234755,74.0347,98.9379
COSMOS 2251 DEB,37312,"[7135.9198853873295, 7167.600753249848]",COSMOS 2251 DEB,36558,"[7134.116048237389, 7162.706834638565]",[  336.66077208 -1939.76245805  6876.54084363],0,774.6829224690655,True,62.264896878589944,69.66532514098787,0.014354343397898619,74.0335,74.0483
COSMOS 2251 DEB,37312,"[7135.9198853873295, 7167.600753249848]",COSMOS 2251 DEB,34860,"[7119.808681852354, 7178.246262214249]",[ -241.7222237   1952.13423888 -6874.53573799],0,772.282521463103,True,31.262145374298555,69.66532514098787,0.014354343397898619,74.0335,74.034
TBA - TO BE ASSIGNED,37310,"[7036.480112977606, 7197.5308297895435]",FENGYUN 1C DEB,31640,"[6864.670791285049, 7321.898236420384]",[-5875.43966551  1664.87532089 -3495.65818447],0,658.355538178017,True,57.220890038689205,68.88148944415349,0.014517688395962493,74.0847,99.2519
TBA - TO BE ASSIGNED,37310,"[7036.480112977606, 7197.5308297895435]",CBERS 1 DEB,30783,"[7143.490859686539, 7210.610638291081]",[ 2074.67517378 -2110.51916012  6540.63663373],0,800.8946740047386,True,2.9584611833117886,38.65939015992149,0.025866936748441215,74.0847,98.2127
COSMOS 2251 DEB,37307,"[7065.597067134544, 7144.884448752436]",LANDSAT 7,25682,"[7076.936020029357, 7078.600711148944]",[ -437.94143825  2204.93326729 -6711.7710956 ],0,700.0968656061059,True,35.576219441384616,59.19059789433586,0.016894575077365342,74.0383,98.22659999999999
COSMOS 2251 DEB,37305,"[7148.718217952021, 7229.704684952632]",SL-16 DEB,22442,"[7123.959678350058, 7348.449906872191]",[  635.13968079  2301.35978609 -6790.79735865],0,820.0980646059506,True,15.200541685895134,43.321580400129605,0.023083183733458818,73.8623,71.12290000000002
COSMOS 2251 DEB,37305,"[7148.718217952021, 7229.704684952632]",DELTA 1 DEB,9313,"[7080.910936912265, 7209.702229956032]",[  -39.69646756  2096.97133998 -6889.94330237],0,823.9587588855002,True,10.286722535107621,22.819308962791123,0.04382253650321258,73.8623,97.5865
TBA - TO BE ASSIGNED,37304,"[6964.612597932094, 7149.021338951415]",COSMOS 2251 DEB,36006,"[6955.594019882509, 7130.1516227589445]",[-1656.25545258 -1043.01646231  6802.11749426],0,699.9890140358129,True,24.04840014791088,45.95423975049427,0.021760777796117157,73.9636,74.0975
TBA - TO BE ASSIGNED,37304,"[6964.612597932094, 7149.021338951415]",FENGYUN 1C DEB,30970,"[6936.703691996079, 7247.989623748763]",[-1671.78900595 -1020.71322537  6802.06020154],0,700.3343712995656,True,32.10579769022324,36.394665359603934,0.027476554327930287,73.9636,99.76870000000001
TBA - TO BE ASSIGNED,37304,"[6964.612597932094, 7149.021338951415]",ACRIMSAT,26033,"[7046.400065043557, 7086.173366451816]",[-1776.49893539  -869.03441177  6799.01682264],0,702.6679705443912,True,36.544456320947695,67.94126084954205,0.014718596438981754,73.9636,97.89850000000001
COSMOS 2251 DEB,37303,"[7078.2587288529785, 7159.3805260355575]",COSMOS 2251 DEB,33827,"[6925.885931046072, 7182.823877991396]",[ 1184.51422946  1723.60607301 -6782.54786277],0,719.5279234483505,True,25.71546365408837,45.31589117673204,0.022067314004705296,74.0192,73.9845
COSMOS 2251 DEB,37303,"[7078.2587288529785, 7159.3805260355575]",FENGYUN 1C DEB,30011,"[6997.624231366399, 7146.648286615861]",[ 2150.80746133 -2355.62300536  6366.54134116],0,742.8026239430874,True,34.64688086795373,41.85666284263036,0.023891058963771847,74.0192,97.681
COSMOS 2251 DEB,37302,"[7113.1201086558995, 7159.385864016915]",COSMOS 2251 DEB,37118,"[7142.334316628772, 7165.293767415237]",[   41.00169929 -1976.12118184  6870.41853792],0,770.945944743994,True,46.61892751408947,56.592672959160645,0.01767013197488722,74.0246,74.0334
COSMOS 2251 DEB,37302,"[7113.1201086558995, 7159.385864016915]",COSMOS 2251 DEB,33798,"[7062.94977261673, 7202.675869531313]",[  211.91269058  1949.66123182 -6847.33576077],0,744.5094834362126,True,63.062492099493255,69.43886252657748,0.014401157559533086,74.0246,74.0303
COSMOS 2251 DEB,37302,"[7113.1201086558995, 7159.385864016915]",COSMOS 1275 DEB,33503,"[7123.483529111813, 7158.752081729224]",[ 6435.51795597 -1299.02988812  2766.43569407],0,746.2251792588531,True,45.28712457585792,67.98064641351935,0.014710069008716124,74.0246,82.9661
TBA - TO BE ASSIGNED,37301,"[7068.307954949364, 7182.575816292311]",COSMOS 2251 DEB,35839,"[7086.753689847442, 7149.973299717303]",[ -201.44618879 -1955.78356758  6862.20987659],0,760.1817320651744,True,42.266120878394155,46.418355222428296,0.02154320193398026,74.0127,74.2434
TBA - TO BE ASSIGNED,37301,"[7068.307954949364, 7182.575816292311]",COSMOS 2251 DEB,33806,"[7055.91295262462, 7176.376473556762]",[  245.31581282  1944.30224048 -6836.71925361],0,733.9106097224476,True,2.9786059910518436,35.33337487080363,0.02830185352111132,74.0127,74.0924
COSMOS 2251 DEB,37300,"[6963.043661995244, 7144.656316123561]",FENGYUN 1C DEB,31153,"[6944.476970233361, 7195.013182297032]",[-3985.28395298  5612.36751378 -1618.49939079],0,692.9801375971683,True,12.695082316257729,60.733257735073536,0.016465443107994165,74.037,98.9727
COSMOS 2251 DEB,37299,"[7074.64951804309, 7210.765235438691]",CHUANG XIN 1-02(CX-1-02),33434,"[7159.835811454742, 7181.48547006132]",[ 2474.26087344  1450.54128594 -6583.447284  ],0,802.9363900471571,True,23.638338873734956,59.52032494297744,0.016800983545671753,73.8741,98.46700000000001
COSMOS 2251 DEB,37299,"[7074.64951804309, 7210.765235438691]",DMSP 5D-2 F14 DEB,24756,"[7106.39991902415, 7107.683450752441]",[-1985.84259369 -1564.66239268  6642.57381276],0,729.2905281557823,True,22.930346482678413,27.67416977488904,0.03613477868114327,73.8741,98.84550000000002
TBA - TO BE ASSIGNED,37298,"[6982.658699613824, 7112.610029663396]",SL-14 R/B,22287,"[6995.584004327641, 7032.882892111895]",[  306.31569245  2744.42664533 -6468.1135025 ],0,654.7997405259248,True,25.168693547196156,57.17737973429674,0.017489433839868136,73.9391,82.5245
COSMOS 2251 DEB,37297,"[7109.219801104756, 7146.724338948407]",COSMOS 2251 DEB,34395,"[7141.704673807402, 7171.609481071189]",[   16.38287625 -1979.98883526  6865.75201872],0,767.4333039636676,True,13.801387855296221,23.082904719451253,0.043322104048600554,74.0299,74.0522
COSMOS 2251 DEB,37297,"[7109.219801104756, 7146.724338948407]",FENGYUN 1C DEB,32174,"[7108.112948270986, 7346.880530554221]",[  296.67764834  1934.8252312  -6835.34041437],0,731.9575762052882,True,10.793328347505467,63.98054371187239,0.01562975151482555,74.0299,99.1161
COSMOS 2251 DEB,37297,"[7109.219801104756, 7146.724338948407]",IRIDIUM 73,25344,"[7107.914942694361, 7111.538059319274]",[ -521.08760725  2019.21490143 -6798.20981187],0,732.7291750034656,True,51.76155666713107,53.99874707643402,0.018518948200492918,74.0299,86.4443
COSMOS 2251 DEB,37295,"[7066.2771370011305, 7153.545611189048]",IRIDIUM 33 DEB,34767,"[7119.807865538293, 7145.695474449368]",[-2113.89040747 -1145.26989355  6729.09464611],0,767.5533473483274,True,14.873479891719574,43.159215268512376,0.02317002275825828,74.0077,86.48860000000002
COSMOS 2251 DEB,37295,"[7066.2771370011305, 7153.545611189048]",COSMOS 2251 DEB,34409,"[7033.376784948019, 7162.48387892777]",[  824.13008264  1767.83428829 -6805.62272107],0,701.4766254387723,True,11.74700522640672,27.27662404969982,0.036661428414965634,74.0077,74.0632
COSMOS 2251 DEB,37295,"[7066.2771370011305, 7153.545611189048]",CZ-4 R/B,32063,"[7064.158344091545, 7143.681041918984]",[ -686.79341825  2412.96620266 -6628.8097017 ],0,709.5430968945047,True,52.906183428748335,54.55324809939964,0.018330714207482817,74.0077,98.302
COSMOS 2251 DEB,37293,"[7122.071799934572, 7256.772816299453]",FENGYUN 1C DEB,31254,"[7057.543801293846, 7310.197661366434]",[ 1270.26039184 -1599.55718403  6901.74553823],0,819.517904382973,True,56.99281781022035,60.59670777117147,0.016502546702310193,73.9256,98.6437
COSMOS 2251 DEB,37292,"[7136.550777628004, 7514.55517155942]",COSMOS 2251 DEB,35898,"[6962.3784556132305, 7162.706054164705]",[-3451.48985884  5571.07493911 -2849.87222988],0,768.2907754344251,True,35.99858571575635,53.80394674195342,0.018585997135043886,74.1398,74.0061
COSMOS 2251 DEB,37292,"[7136.550777628004, 7514.55517155942]",COSMOS 2251 DEB,33929,"[7142.780425450988, 7155.166737077887]",[-2718.67618559  1536.18742805 -6436.90875746],0,776.2229551662849,True,4.223024525772574,44.55977871112116,0.022441763153334994,74.1398,74.04259999999998
