Satellite 1,NORAD ID 1,Altitude Range [km],Satellite 2,NORAD ID 2,Altitude Range [km],"Conjunction Node Position [eci, km]",Collision Point A or B,Conjunction Point Altitude [km],Will they Collide?,Time Until Collision [days],Synodic Period [days],Collision Frequency [1/days],Inclination of Sat 1,Inclination of Sat 2
TBA - TO BE ASSIGNED,89261,"[7128.171611839129, 7146.181563240126]",IRIDIUM 33 DEB,35627,"[7050.808399929983, 7130.950940136633]",[-1697.81371991  4393.46953902 -5350.55116928],0,750.2249319484781,True,25.940650733557412,63.687799015357065,0.01570159458264321,98.34459999999999,86.35010000000001
TBA - TO BE ASSIGNED,89218,"[7265.677785091411, 7417.63836054584]",CZ-4C DEB,43628,"[7083.694304873575, 7445.635902605097]",[ 1802.34595257 -3911.06525884  5924.46245193],0,946.0788444409973,True,44.959400799572464,68.18331241369928,0.014666345247830488,100.35410000000002,100.4802
TBA - TO BE ASSIGNED,89195,"[7168.963463659027, 7212.799075879541]",DMSP 5D-3 F18 DEB,36100,"[7192.07686701318, 7209.112033363436]",[  959.80133762   566.65659286 -7122.41125592],0,830.9586714701463,True,40.540761171243524,69.46510718386237,0.01439571664883737,98.8466,98.66870000000002
TBA - TO BE ASSIGNED,89184,"[7128.852001318689, 7155.121657274208]",DMSP 5D-2 F13 DEB,42302,"[7133.671322042944, 7186.862079255386]",[  860.85670775  5938.82926583 -3864.22499588],0,759.2996644332407,True,45.87014738523057,54.50569373101364,0.01834670713366229,98.5117,98.68940000000002
TBA - TO BE ASSIGNED,89183,"[7244.784901478618, 7442.028809618655]",DELTA 1 DEB,21467,"[7431.624382550578, 7469.689789603345]",[-1244.62235674 -1348.89756618 -7203.19868674],0,1055.2122300293495,True,34.45577327600007,70.74462437895919,0.014135349629440103,99.1312,99.6557
TBA - TO BE ASSIGNED,89158,"[6934.535811980781, 7076.056808035565]",COSMOS 252 DEB,3554,"[6891.62247475104, 7827.99001588539]",[2971.27809245 1368.37742808 6221.95897716],0,651.3525833062868,True,52.03670905112487,67.19857860507331,0.014881267145202721,98.8217,62.26740000000001
TBA - TO BE ASSIGNED,89143,"[7027.991344283654, 7929.099213442538]",COSMOS 589,6846,"[7790.512326159597, 7863.77438798178]",[-3541.59519599   171.54204094 -6976.23294144],0,1447.4715550745905,True,11.052491103408824,73.30237246836722,0.013642123253671472,65.06600000000002,73.9995
TBA - TO BE ASSIGNED,89123,"[7169.901839696844, 7260.5496065467105]",FENGYUN 1C DEB,32136,"[7109.260995532827, 7215.7618100834625]",[  694.33166857   930.12472549 -7082.75441452],0,799.0935639020227,True,12.905649586122152,44.686447961074926,0.02237814920691551,99.0831,98.4541
TBA - TO BE ASSIGNED,89123,"[7169.901839696844, 7260.5496065467105]",COSMOS 1275 DEB,12700,"[7220.52722685571, 7286.094254627717]",[-1343.54510874  -182.92959888  7128.30293133],0,877.9831325663481,True,50.6976344867217,62.82928702268038,0.015916144323570244,99.0831,82.7841
TBA - TO BE ASSIGNED,89048,"[7082.807894095635, 7104.52870643104]",BEESAT,35933,"[7076.612004129902, 7083.573151152238]",[  -93.64898519 -1925.16384022  6815.77407927],0,704.9274670060913,True,26.895123804671208,47.828676298907084,0.02090795893556541,98.9157,98.5976
TBA - TO BE ASSIGNED,89048,"[7082.807894095635, 7104.52870643104]",THOR ABLESTAR DEB,480,"[7087.987919233897, 7228.047419365552]",[-3263.29223119 -2942.48264462 -5575.19587642],0,720.4607038083532,True,2.9663443778358047,15.34646735921767,0.06516157605478906,98.9157,66.2369
TBA - TO BE ASSIGNED,89037,"[7159.748497336891, 7365.945075308666]",FENGYUN 1C DEB,29750,"[7217.278064974167, 7268.504136573501]",[-1097.56736218  -521.14335872  7166.15124   ],0,890.2856699799531,True,13.403519849757695,68.94202560680338,0.014504940799147586,98.4185,99.03140000000002
TBA - TO BE ASSIGNED,89037,"[7159.748497336891, 7365.945075308666]",METEOR 1-19,7490,"[7213.687657604875, 7255.516680425688]",[-1027.22572511   525.5358524   7161.1708479 ],0,875.3965206585926,True,7.698299691385608,60.81442382895893,0.016443467471014907,98.4185,81.1875
TBA - TO BE ASSIGNED,89005,"[6993.321747986137, 7313.943264741868]",CZ-2C R/B,42948,"[6965.0386993163065, 7058.010110621312]",[5091.57777784 4679.55018145 1137.25575994],0,630.1227577413729,True,20.141140610716434,25.089365665132515,0.039857524233453685,97.88210000000001,34.92640000000001
TBA - TO BE ASSIGNED,89005,"[6993.321747986137, 7313.943264741868]",PEGASUS DEB,24581,"[6944.4041530991935, 8159.6096683118785]",[1217.38651657 2271.93719346 6530.8926401 ],0,642.9944770654629,True,41.259793625260166,41.95499480669382,0.023835064325653365,97.88210000000001,81.5471
TBA - TO BE ASSIGNED,89005,"[6993.321747986137, 7313.943264741868]",COSMOS 836,8923,"[7143.536612561288, 7170.573102992024]",[ 3517.19279426  2001.08722856 -5899.03183979],0,775.4335696671169,True,49.84267205877694,69.69268240314588,0.014348708724043325,97.88210000000001,74.05430000000001
TBA - TO BE ASSIGNED,89005,"[6993.321747986137, 7313.943264741868]",THOR ABLESTAR DEB,254,"[7077.634265133221, 7178.42747283299]",[ 3369.53416124  1845.24123691 -6041.31561622],0,781.2044544128557,True,21.408457168201554,64.60511658771624,0.015478650187749,97.88210000000001,66.77610000000001
TBA - TO BE ASSIGNED,89005,"[6993.321747986137, 7313.943264741868]",SL-8 DEB,38667,"[7132.464094477799, 7164.301561918027]",[ 3974.28947227  2499.50116371 -5371.87466883],0,756.2529763375669,True,35.136187541588335,63.28095562205645,0.015802542647624807,97.88210000000001,74.0507
TBA - TO BE ASSIGNED,89003,"[7140.988924576864, 7163.335139629967]",COSMOS 2251 DEB,35065,"[7122.425516543077, 7152.172351039332]",[ -705.21999829  4193.39427035 -5746.43523842],0,770.5278195309293,True,16.85937300480781,22.294782352676723,0.044853543945000185,74.04520000000001,74.0231
TBA - TO BE ASSIGNED,89003,"[7140.988924576864, 7163.335139629967]",FENGYUN 1C DEB,31635,"[7119.487506063028, 7195.4079857936385]",[  -24.54041819 -5636.8957131   4412.45842077],0,780.4232482302768,True,7.11569901301207,62.91308895145962,0.015894943590697742,74.04520000000001,99.44510000000001
TBA - TO BE ASSIGNED,89003,"[7140.988924576864, 7163.335139629967]",COSMOS 1420,13648,"[7140.527293585083, 7168.877085541007]",[2468.54516722 5122.47114237 4321.33279968],0,763.8055237524995,True,40.95634261474154,69.67119485211475,0.01435313406240006,74.04520000000001,73.9937
TBA - TO BE ASSIGNED,89003,"[7140.988924576864, 7163.335139629967]",FENGYUN 1C DEB,37900,"[7129.488876820371, 7495.132190277854]",[ -915.74953474 -6735.59052746  2253.61941998],0,783.2579377213133,True,45.22987071868834,59.70821398826235,0.01674811442520427,74.04520000000001,102.3278
TBA - TO BE ASSIGNED,88173,"[7179.46589404317, 7408.282013852467]",DELTA 1 DEB,29183,"[7327.7999078557505, 7724.180258761464]",[-7203.60638879  1202.28114439   599.31985809],0,949.6600255074463,True,1.631169869972164,57.83219341366887,0.01729140710342911,99.15100000000001,105.7969
TBA - TO BE ASSIGNED,88138,"[7267.781953291635, 7309.651256958115]",FENGYUN 1C DEB,31804,"[7156.3114090192985, 7384.466391249983]",[  316.83565248 -1067.54039638 -7223.52954637],0,930.7210801573856,True,8.143791245558289,56.839078152718265,0.01759352953109385,82.51989999999999,98.3259
TBA - TO BE ASSIGNED,88138,"[7267.781953291635, 7309.651256958115]",FENGYUN 1C DEB,30471,"[7191.086811295032, 7330.181685848622]",[ 1593.90956321 -1380.5648811  -6996.62471142],0,929.343033439879,True,12.155551095620206,61.71304702331707,0.016204028940949383,82.51989999999999,99.1908
TBA - TO BE ASSIGNED,87942,"[6899.928790540167, 7107.685523765656]",FENGYUN 1C DEB,31072,"[7044.193018575273, 7385.533982680786]",[1230.15283332   48.4587223  6938.97364152],0,669.2014648951463,True,35.10776706041584,37.2006141580175,0.026881276630334322,99.10360000000001,99.2945
TBA - TO BE ASSIGNED,87942,"[6899.928790540167, 7107.685523765656]",FENGYUN 1C DEB,36712,"[7037.218493127848, 7121.486859776731]",[1361.14268721  366.5260476  6909.6102561 ],0,673.7963979952965,True,7.899865580715893,59.21041491212586,0.016888920665124527,99.10360000000001,98.92370000000001
TBA - TO BE ASSIGNED,87898,"[7079.36653426314, 7277.392178540585]",CZ-2C DEB,36091,"[7009.613031696297, 7108.790581558328]",[1544.10047674 1642.87274626 6722.17304875],0,712.0595868349301,True,47.406697269349806,68.86370232003267,0.014521438236832886,98.94720000000001,98.13930000000002
TBA - TO BE ASSIGNED,87848,"[7036.304870533166, 7065.57897120022]",FENGYUN 1C DEB,30563,"[7002.913348295072, 7088.103408300422]",[ -622.13456376 -3338.78571236  6193.27689104],0,685.2347230212808,True,54.11958129936145,58.92257121700366,0.016971425030267922,74.0141,99.09690000000002
TBA - TO BE ASSIGNED,87848,"[7036.304870533166, 7065.57897120022]",CZ-4 DEB,26132,"[7054.384571005047, 7257.885007230142]",[-1561.12221587 -1334.99325186  6754.83730196],0,682.1134581154674,True,21.995060852009537,65.1967338928883,0.015338191659154272,74.0141,98.8309
TBA - TO BE ASSIGNED,87845,"[7243.901067468255, 8159.995438938685]",DELTA 1 DEB,14464,"[7247.410765314937, 7336.954392071743]",[-1049.77470121 -1607.93044679  7031.50816592],0,910.8666584179991,True,45.41488082620917,70.14923302635505,0.01425532335648346,98.8485,99.3502
TBA - TO BE ASSIGNED,87764,"[6908.810482574969, 7610.864348016233]",OPTOS,39420,"[6964.200547800721, 7158.101162513507]",[-3340.14010287  -569.32549268  6169.13021314],0,660.2459826281929,True,47.64020836180577,60.34912725604418,0.016570247913566084,65.6751,97.7315
TBA - TO BE ASSIGNED,87725,"[7125.466020002101, 7171.87375517836]",NOAA 16 DEB,43368,"[7127.7445527647, 7163.512711445566]",[ 6167.73696728  2818.99456272 -2264.06137426],0,771.2464383501047,True,64.21263802044223,69.62017415828349,0.014363652663759083,82.898,99.0358
TBA - TO BE ASSIGNED,87706,"[7011.034021955551, 7207.8835607541005]",COSMOS 1275 DEB,42190,"[7180.710386455787, 7242.942679976214]",[ -701.00729988  1217.40519567 -7059.76953044],0,820.0455808877532,True,19.032793411144937,48.817042753827224,0.0204846492861676,98.48489999999998,82.92720000000001
TBA - TO BE ASSIGNED,87692,"[6969.543396348246, 6995.39529084598]",SL-14 R/B,20511,"[6992.342591165001, 7016.506454884532]",[  660.51951119 -5304.94205442 -4510.76110837],0,616.5511275829131,True,20.571986580594015,57.192668182113344,0.01748475865500438,70.865,82.5214
TBA - TO BE ASSIGNED,87692,"[6969.543396348246, 6995.39529084598]",THORAD AGENA D DEB,4227,"[6972.681599777977, 7030.063448712185]",[ 1975.5825956  -1742.7810377  -6474.49263991],0,611.8034347686953,True,13.374233927274458,16.59998712218801,0.0602410105886993,70.865,69.87880000000001
TBA - TO BE ASSIGNED,87681,"[7262.456176989766, 7514.6105661886895]",FENGYUN 1C DEB,32459,"[6984.808688223345, 7330.573848792914]",[ 1693.54092817 -7084.53743437   817.298978  ],0,951.714918958317,True,53.01569651529705,70.51989129791221,0.014180396220060619,66.7349,98.5275
TBA - TO BE ASSIGNED,87672,"[7164.628768145541, 7253.9533260774615]",FENGYUN 1C DEB,31483,"[7175.81275469329, 7398.064381012808]",[5161.93366632 4981.95520769 -181.98364006],0,798.1123624532356,True,56.58576598730831,66.34767415803013,0.015072118392849027,70.8603,102.50420000000001
TBA - TO BE ASSIGNED,87672,"[7164.628768145541, 7253.9533260774615]",FENGYUN 1C DEB,30022,"[7143.906877246015, 7241.987024690639]",[2433.39091988 -892.39175403 6690.34911754],0,796.7167076491305,True,40.50949478829684,62.046709095713624,0.0161168902359897,70.8603,98.9048
TBA - TO BE ASSIGNED,87672,"[7164.628768145541, 7253.9533260774615]",THOR BURNER 2 R/B,2940,"[7185.0146960995, 7240.571957980358]",[-1636.83648072  1718.51465197 -6838.32092025],0,860.3130607540534,True,59.9874541493631,70.50762397240184,0.014182863407670934,70.8603,98.7867
TBA - TO BE ASSIGNED,87656,"[7085.820689336094, 7107.03901459347]",FENGYUN 1C DEB,35140,"[6988.318669538961, 7420.841306367748]",[-1187.16477876    47.487682    6985.95994065],0,708.1350512465615,True,29.05049960833551,58.323089707010176,0.01714586804340382,99.1405,98.5598
TBA - TO BE ASSIGNED,87656,"[7085.820689336094, 7107.03901459347]",COSMOS 2251 DEB,34907,"[7100.358326851691, 7130.372360945324]",[-1337.96298699  6239.91215685 -3119.22375505],0,725.1161641385434,True,45.73589424177281,51.7815389134258,0.019311901905269994,99.1405,74.0218
TBA - TO BE ASSIGNED,87656,"[7085.820689336094, 7107.03901459347]",COSMOS 2251 DEB,34316,"[7077.769605794964, 7104.807270351649]",[-1526.47503317  1289.744897    6799.41371834],0,708.8648230142526,True,5.158634124061679,63.28089662425306,0.0158025573805909,99.1405,74.07890000000002
TBA - TO BE ASSIGNED,87656,"[7085.820689336094, 7107.03901459347]",MUBLCOM,25736,"[7098.586707003035, 7107.643178555079]",[  984.81239121   643.59038846 -7008.79236118],0,728.707193886914,True,22.813501646919942,48.820626448961285,0.020483145603332916,99.1405,97.67510000000001
TBA - TO BE ASSIGNED,87642,"[6839.242870070899, 7074.795008724819]",YIJIAN,41899,"[7063.264147134371, 7096.647554963237]",[-5615.75531544   210.0032565   4279.76081094],0,685.6553050974389,True,9.771345100684249,41.23986015971694,0.024248384842410285,62.23,98.24420000000002
TBA - TO BE ASSIGNED,87642,"[6839.242870070899, 7074.795008724819]",TITAN 3C TRANSTAGE DEB,1680,"[7048.148647727154, 7078.781483022671]",[-5973.95150163  -218.42017071  3772.07873014],0,690.4117804238458,True,16.122253315372777,65.30201519618063,0.015313463099045185,62.23,32.2566
TBA - TO BE ASSIGNED,87624,"[7000.573001273846, 7187.736669464422]",DMSP 5D-2 F13 DEB,40469,"[7151.6085485389685, 7199.663783944288]",[ 1113.67132739  2334.84109524 -6667.37139267],0,773.477366923199,True,6.425773035502913,32.4167254749331,0.030848273085857192,98.7651,98.72409999999999
TBA - TO BE ASSIGNED,87594,"[7402.921716248121, 7534.285491314308]",COSMOS 1275 DEB,42194,"[7247.260456142756, 7531.990107884013]",[-2913.4595839   4437.1410515  -5323.27315414],0,1139.4227457853112,True,16.35235583403628,64.75517945253713,0.015442780152172361,63.1328,82.8377
TBA - TO BE ASSIGNED,87591,"[7196.779467047527, 7233.474158993185]",FENGYUN 1C DEB,33745,"[7191.299270900436, 7280.3432875626595]",[  141.78684188 -1191.52071665 -7096.05939942],0,818.6597962684264,True,64.037493644938,65.86350495658108,0.01518291504011555,81.2237,99.05130000000001
TBA - TO BE ASSIGNED,87591,"[7196.779467047527, 7233.474158993185]",FENGYUN 1C DEB,31850,"[6903.246323836652, 7325.602671448602]",[ -540.65005761  -981.20185842 -7109.2370775 ],0,818.8284296650863,True,12.152562594597693,49.69765004226483,0.0201216757562895,81.2237,98.4549
TBA - TO BE ASSIGNED,87591,"[7196.779467047527, 7233.474158993185]",SL-16 R/B,22566,"[7210.447434100567, 7226.562024057764]",[-6544.67998381  1624.60073885 -2553.14636173],0,832.3220696850613,True,62.07512600425807,70.59325290094436,0.014165659732427806,81.2237,71.0083
TBA - TO BE ASSIGNED,87591,"[7196.779467047527, 7233.474158993185]",FENGYUN 1C DEB,36266,"[7195.55573128128, 7296.33669880785]",[  -34.37864349 -1138.30976981 -7106.14749895],0,818.6861394138778,True,31.000137560080514,66.42825097978866,0.015053836059965785,81.2237,98.911
TBA - TO BE ASSIGNED,87587,"[7122.664271832085, 7153.811258496602]",TBA - TO BE ASSIGNED,82381,"[7130.733285437074, 7154.722851928552]",[1687.79069079 2462.10701737 6501.25864594],0,775.6712419320174,True,42.08872660208016,69.46783368978264,0.01439515163903953,74.0261,98.5141
TBA - TO BE ASSIGNED,87587,"[7122.664271832085, 7153.811258496602]",IRIDIUM 33 DEB,34150,"[7001.495672721635, 7144.067388256932]",[ 2666.28609957 -1133.55732784 -6510.44509893],0,747.8667304560404,True,6.910848478737902,39.94400437162501,0.025035046328764403,74.0261,86.4805
TBA - TO BE ASSIGNED,87574,"[6997.418114051868, 7084.453940660428]",COSMOS 2251 DEB,36476,"[7070.683599468257, 7096.196734261271]",[ 3302.68649251   762.19844877 -6206.70815605],0,693.7729737953796,True,32.652306474937205,53.012745508299396,0.01886338823639016,74.0028,74.032
TBA - TO BE ASSIGNED,87565,"[7135.454274411901, 7401.032989424743]",COSMOS 2251 DEB,37292,"[7127.40463356052, 7479.080596499096]",[-7123.88892569   -89.15589146  -679.42712309],0,778.6334597949581,True,31.658613579062415,69.58987747160626,0.014369906031347955,99.96210000000002,74.1363
TBA - TO BE ASSIGNED,87520,"[7423.84259172774, 7698.833330701187]",FENGYUN 1C DEB,31005,"[7207.969861433948, 7498.148038614115]",[ 1419.03042875  -716.52709902 -7274.07830835],0,1067.6184134773493,True,26.277427413664316,61.95102833119193,0.016141782096884206,101.5996,98.6163
TBA - TO BE ASSIGNED,87518,"[6850.415843809153, 6869.970137910298]",STPSAT 1,30775,"[6863.42169208398, 6868.165955616261]",[-561.25991342 6840.15076048  -77.21974096],0,485.43626797498837,True,23.289451724561488,53.47167617680567,0.018701489676393734,65.7924,35.4263
TBA - TO BE ASSIGNED,87456,"[6872.954563145247, 7770.376995020031]",COSMOS 1566,15005,"[7769.38372785315, 7850.455378768247]",[ -906.96159085  3540.02445742 -6857.21503293],0,1392.046427327963,True,11.22964149286869,71.15231040466854,0.014054357396304402,65.7914,74.0126
TBA - TO BE ASSIGNED,87433,"[7472.557132514659, 7533.578080745862]",FENGYUN 1C DEB,29917,"[7218.649787602253, 7567.940092406816]",[ 1475.14780309  1424.91889301 -7200.37070231],0,1108.637548716575,True,20.906774257883324,50.23172022253146,0.01990773948353554,100.2959,98.853
TBA - TO BE ASSIGNED,87426,"[7177.968401459484, 7276.833464300536]",FENGYUN 1C DEB,31890,"[7185.188231158412, 7290.26555015698]",[ 1219.31883109 -5252.75961822 -4816.91711818],0,852.4170964794594,True,28.762504892603083,66.1731903606988,0.01511186017402471,65.8091,98.92790000000001
TBA - TO BE ASSIGNED,87405,"[7272.446194337508, 7348.929146608462]",TBA - TO BE ASSIGNED,81405,"[7207.533529378108, 7454.767787960948]",[1434.24763452 3028.86732307 6458.26941421],0,897.8747759893276,True,15.944447906249561,17.208082826407097,0.05811222610257459,82.7588,99.5082
TBA - TO BE ASSIGNED,87405,"[7272.446194337508, 7348.929146608462]",SL-8 R/B,15598,"[7334.786257305004, 7367.892278564221]",[-4712.88148386 -5411.43790715  1518.57386093],0,956.7780421052212,True,28.56536216878079,60.84029283813388,0.016436475785225238,82.7588,82.9357
TBA - TO BE ASSIGNED,87397,"[7052.4063269715525, 7069.071082462427]",PEGASUS DEB,39307,"[6901.623814842276, 7242.118861662178]",[-1862.55164546  -762.10472772  6759.31560257],0,674.3979813513797,True,52.452157495679145,57.88364371537606,0.017276037509269006,81.23720000000002,81.97
TBA - TO BE ASSIGNED,87397,"[7052.4063269715525, 7069.071082462427]",SJ-11-05,39202,"[7057.042216463481, 7074.467781441899]",[4270.93512863 5590.37752259 -647.10908101],0,686.7025509557307,True,62.99721526289308,64.17088718859283,0.015583390596752766,81.23720000000002,98.08320000000002
TBA - TO BE ASSIGNED,87397,"[7052.4063269715525, 7069.071082462427]",SL-8 DEB *,18519,"[7064.369607349417, 7080.683096632919]",[ -247.12303631 -2079.56166469 -6749.78899179],0,689.0617340108902,True,16.18864302963613,27.335841187898968,0.03658200942587712,81.23720000000002,74.0468
TBA - TO BE ASSIGNED,87382,"[7048.669625216194, 7077.87201208883]",METEOR 2-5 DEB,36894,"[7049.207543574586, 7091.6428214349435]",[-3195.52966666  -170.98099485  6282.79583815],0,672.6904617244118,True,41.6678973523952,45.060026557671144,0.022192618966172296,70.9681,81.2022
TBA - TO BE ASSIGNED,87335,"[7363.264834743363, 7482.9430860343355]",THORAD AGENA D DEB,18418,"[7361.498111647389, 7363.637673877026]",[   46.03187578 -1544.19242341 -7199.38201832],0,985.1333753000272,True,22.759547929447,71.53108056887892,0.01397993700146997,89.9698,100.16870000000002
TBA - TO BE ASSIGNED,87334,"[7371.684630230756, 7479.175153344273]",DELTA 1 DEB,26832,"[7467.182720956648, 8459.259946439985]",[   54.57606167 -1369.63944899  7343.76206993],0,1092.4541483954172,True,16.517479369491674,68.83772684744532,0.014526917807965235,89.97830000000002,99.63660000000002
TBA - TO BE ASSIGNED,87331,"[6858.724147231321, 6881.000362579077]",CZ-2D DEB,43237,"[6856.260329100069, 6876.538179377687]",[ 3221.2719255  -1115.44205713  5959.60766216],0,487.5550472524683,True,58.03515665641254,65.5872293921392,0.015246870606793046,66.9054,97.2692
TBA - TO BE ASSIGNED,87328,"[6873.694157536276, 7217.571774843705]",COSMOS 2251 DEB,33815,"[7103.14649717589, 7179.576202888474]",[-6937.64331899 -1664.12234504   260.97834227],0,761.0721786087643,True,29.951867373027063,33.99208547516877,0.029418612774744293,65.7632,73.987
TBA - TO BE ASSIGNED,87305,"[7037.8244563867365, 7091.688987537666]",COSMOS 2251 DEB,34989,"[7063.597266181454, 7108.2669822926455]",[ 724.59113069 1977.21466735 6768.55522951],0,710.4277378283414,True,47.01137374072966,61.07936555726809,0.0163721412440409,73.9983,74.0235
TBA - TO BE ASSIGNED,87304,"[7028.214516370432, 7058.920244007627]",FENGYUN 1C DEB,29868,"[6892.929507338624, 7271.3072627192405]",[ 1986.86107525 -1604.92713792 -6549.58952594],0,651.8367559077078,True,47.667474971044335,66.79673872902264,0.014970790775530905,74.0181,98.2701
TBA - TO BE ASSIGNED,87293,"[6917.839833203204, 7679.911038115117]",FENGYUN 1C DEB,36990,"[7208.293665765983, 7654.685406630526]",[-2550.42672631 -1768.15405676 -6892.84064353],0,1181.1154360409037,True,22.215953072951553,51.21187764502305,0.019526720088873434,65.9108,96.57809999999999
TBA - TO BE ASSIGNED,87256,"[7216.247814831309, 7281.631802115779]",SL-3 R/B,6080,"[7229.715737335854, 7302.257896518694]",[-2486.46097863  3720.4300487  -5728.55490989],0,891.0052672254105,True,21.864925776411674,60.639835293569774,0.016490809962771115,98.9337,81.23850000000002
TBA - TO BE ASSIGNED,87256,"[7216.247814831309, 7281.631802115779]",METEOR 1-12,6079,"[7251.025303710042, 7265.799075881153]",[   76.67610421  1492.39045031 -7098.40976089],0,875.8639384231001,True,3.873347747678424,36.32702911490523,0.027527712129635538,98.9337,81.2256
TBA - TO BE ASSIGNED,87239,"[7167.760508183552, 7206.566879832979]",NOAA 16 DEB,41519,"[7201.040804108231, 7227.5923748842115]",[-944.78200484 -662.88713176 7107.95424855],0,822.9077843057321,True,21.49520834912663,37.337495077379096,0.026782728673350385,82.8872,98.8654
TBA - TO BE ASSIGNED,87239,"[7167.760508183552, 7206.566879832979]",COSMOS 2251 DEB,35453,"[7113.0979972936075, 7231.295802201446]",[ 1590.37606688 -1322.03342002  6891.62116566],0,817.1052258534628,True,48.230916583729524,67.23556444385183,0.014873081058687272,82.8872,74.0068
TBA - TO BE ASSIGNED,87239,"[7167.760508183552, 7206.566879832979]",TANSEI 3 DEB,9981,"[7173.2349569357475, 10078.673758698345]",[ 4319.72374604 -1872.81084064  5429.97513452],0,808.8000143635145,True,16.292602686060363,56.567708707457804,0.01767793009208735,82.8872,65.20230000000001
TBA - TO BE ASSIGNED,87235,"[7073.004345465288, 7293.021467391776]",NOAA 16 DEB,41231,"[7127.747971692128, 7220.819957565256]",[   94.64253184  1113.1972194  -7133.53124121],0,842.3500491867471,True,2.9982853220016374,38.42711411625244,0.02602329170425676,98.8931,98.8998
TBA - TO BE ASSIGNED,87203,"[7049.033488675058, 7143.173234309962]",MUNIN,26621,"[7077.422918575942, 8164.6457753404775]",[-858.96583509 6023.30893212 3626.97459944],0,705.1544342567686,True,29.781987656454643,59.00760156011694,0.016946969094841113,98.9017,95.40050000000001
